Temperature (K)	Resistance (ohm)	Applied Current (mA)
258.863000	10.681750	0.100000
258.884000	10.682625	0.100000
258.906000	10.685750	0.100000
258.931000	10.689625	0.100000
258.953000	10.689625	0.100000
258.974000	10.690250	0.100000
258.997000	10.688000	0.100000
259.019000	10.692125	0.100000
259.041000	10.690250	0.100000
259.062000	10.692750	0.100000
259.086000	10.693625	0.100000
259.108000	10.691000	0.100000
259.131000	10.695500	0.100000
259.152000	10.691500	0.100000
259.173000	10.694625	0.100000
259.197000	10.698250	0.100000
259.218000	10.694125	0.100000
259.240000	10.696000	0.100000
259.264000	10.698625	0.100000
259.285000	10.699000	0.100000
259.309000	10.699250	0.100000
259.330000	10.703250	0.100000
259.354000	10.702875	0.100000
259.375000	10.702000	0.100000
259.397000	10.704250	0.100000
259.419000	10.705750	0.100000
259.442000	10.705250	0.100000
259.464000	10.708625	0.100000
259.487000	10.709500	0.100000
259.508000	10.708125	0.100000
259.530000	10.709750	0.100000
259.552000	10.706000	0.100000
259.572000	10.709750	0.100000
259.595000	10.706625	0.100000
259.617000	10.707625	0.100000
259.638000	10.710125	0.100000
259.661000	10.709500	0.100000
259.684000	10.712000	0.100000
259.704000	10.714125	0.100000
259.725000	10.716625	0.100000
259.747000	10.713625	0.100000
259.769000	10.720875	0.100000
259.791000	10.715500	0.100000
259.812000	10.716000	0.100000
259.834000	10.720750	0.100000
259.855000	10.719875	0.100000
259.877000	10.718750	0.100000
259.899000	10.725000	0.100000
259.920000	10.722125	0.100000
259.943000	10.724625	0.100000
259.964000	10.724750	0.100000
259.987000	10.723000	0.100000
260.009000	10.721750	0.100000
260.030000	10.725125	0.100000
260.053000	10.726375	0.100000
260.074000	10.728250	0.100000
260.095000	10.732750	0.100000
260.117000	10.733625	0.100000
260.139000	10.732625	0.100000
260.159000	10.730500	0.100000
260.180000	10.734250	0.100000
260.203000	10.732750	0.100000
260.225000	10.734500	0.100000
260.245000	10.736750	0.100000
260.268000	10.736500	0.100000
260.289000	10.734375	0.100000
260.311000	10.735625	0.100000
260.332000	10.737750	0.100000
260.354000	10.741375	0.100000
260.376000	10.738375	0.100000
260.397000	10.739500	0.100000
260.418000	10.741875	0.100000
260.441000	10.740625	0.100000
260.462000	10.744250	0.100000
260.483000	10.746875	0.100000
260.504000	10.739750	0.100000
260.525000	10.744625	0.100000
260.547000	10.743750	0.100000
260.568000	10.747625	0.100000
260.589000	10.745875	0.100000
260.610000	10.747500	0.100000
260.632000	10.751625	0.100000
260.655000	10.750750	0.100000
260.677000	10.752250	0.100000
260.697000	10.751625	0.100000
260.717000	10.754250	0.100000
260.739000	10.754750	0.100000
260.761000	10.755375	0.100000
260.782000	10.754875	0.100000
260.804000	10.756375	0.100000
260.826000	10.754500	0.100000
260.846000	10.759250	0.100000
260.867000	10.759750	0.100000
260.889000	10.758500	0.100000
260.911000	10.765250	0.100000
260.933000	10.758875	0.100000
260.955000	10.757375	0.100000
260.976000	10.762875	0.100000
260.995000	10.761250	0.100000
261.017000	10.765000	0.100000
261.037000	10.764250	0.100000
261.057000	10.766000	0.100000
261.077000	10.766500	0.100000
261.098000	10.763875	0.100000
261.119000	10.766500	0.100000
261.139000	10.768875	0.100000
261.159000	10.769000	0.100000
261.182000	10.772875	0.100000
261.203000	10.771875	0.100000
261.224000	10.775875	0.100000
261.245000	10.771625	0.100000
261.266000	10.769875	0.100000
261.286000	10.776500	0.100000
261.306000	10.774875	0.100000
261.327000	10.774125	0.100000
261.348000	10.776375	0.100000
261.369000	10.776125	0.100000
261.390000	10.778125	0.100000
261.411000	10.777250	0.100000
261.432000	10.781625	0.100000
261.451000	10.782000	0.100000
261.473000	10.784000	0.100000
261.495000	10.780000	0.100000
261.515000	10.784750	0.100000
261.534000	10.784625	0.100000
261.556000	10.783125	0.100000
261.578000	10.783000	0.100000
261.598000	10.784500	0.100000
261.620000	10.784875	0.100000
261.641000	10.782625	0.100000
261.661000	10.786875	0.100000
261.682000	10.789500	0.100000
261.703000	10.791500	0.100000
261.723000	10.786875	0.100000
261.746000	10.789375	0.100000
261.766000	10.792500	0.100000
261.787000	10.792625	0.100000
261.806000	10.791625	0.100000
261.827000	10.794500	0.100000
261.847000	10.797750	0.100000
261.868000	10.796750	0.100000
261.888000	10.797750	0.100000
261.909000	10.799500	0.100000
261.930000	10.798375	0.100000
261.949000	10.798875	0.100000
261.970000	10.802500	0.100000
261.990000	10.801000	0.100000
262.011000	10.800250	0.100000
262.032000	10.803500	0.100000
262.052000	10.797875	0.100000
262.070000	10.805625	0.100000
262.092000	10.800500	0.100000
262.112000	10.809000	0.100000
262.134000	10.808250	0.100000
262.153000	10.807875	0.100000
262.174000	10.808000	0.100000
262.195000	10.813000	0.100000
262.217000	10.809750	0.100000
262.236000	10.810625	0.100000
262.256000	10.812250	0.100000
262.276000	10.812375	0.100000
262.297000	10.814000	0.100000
262.317000	10.811625	0.100000
262.336000	10.813125	0.100000
262.356000	10.814750	0.100000
262.378000	10.816875	0.100000
262.397000	10.819125	0.100000
262.416000	10.818625	0.100000
262.439000	10.822000	0.100000
262.459000	10.823875	0.100000
262.480000	10.821750	0.100000
262.499000	10.819000	0.100000
262.519000	10.827625	0.100000
262.539000	10.823125	0.100000
262.559000	10.823375	0.100000
262.579000	10.826125	0.100000
262.598000	10.823875	0.100000
262.617000	10.824750	0.100000
262.639000	10.828375	0.100000
262.658000	10.830375	0.100000
262.678000	10.831125	0.100000
262.699000	10.830000	0.100000
262.718000	10.830250	0.100000
262.737000	10.836250	0.100000
262.757000	10.834375	0.100000
262.776000	10.832375	0.100000
262.798000	10.836500	0.100000
262.816000	10.837875	0.100000
262.838000	10.834375	0.100000
262.856000	10.837625	0.100000
262.875000	10.835125	0.100000
262.896000	10.837625	0.100000
262.917000	10.840125	0.100000
262.937000	10.843375	0.100000
262.957000	10.838750	0.100000
262.976000	10.838875	0.100000
262.996000	10.842000	0.100000
263.016000	10.842250	0.100000
263.034000	10.837375	0.100000
263.055000	10.843250	0.100000
263.075000	10.845125	0.100000
263.096000	10.846875	0.100000
263.115000	10.849000	0.100000
263.135000	10.849000	0.100000
263.155000	10.847375	0.100000
263.174000	10.850375	0.100000
263.193000	10.849500	0.100000
263.213000	10.849625	0.100000
263.233000	10.851500	0.100000
263.252000	10.847250	0.100000
263.271000	10.849375	0.100000
263.291000	10.851750	0.100000
263.311000	10.851125	0.100000
263.330000	10.856625	0.100000
263.351000	10.849500	0.100000
263.369000	10.854125	0.100000
263.388000	10.855375	0.100000
263.409000	10.856500	0.100000
263.429000	10.855875	0.100000
263.449000	10.856750	0.100000
263.467000	10.859750	0.100000
263.487000	10.856875	0.100000
263.507000	10.855125	0.100000
263.525000	10.864875	0.100000
263.546000	10.861750	0.100000
263.566000	10.862250	0.100000
263.584000	10.865625	0.100000
263.604000	10.864750	0.100000
263.625000	10.864375	0.100000
263.644000	10.865000	0.100000
263.663000	10.866500	0.100000
263.682000	10.867500	0.100000
263.703000	10.865125	0.100000
263.719000	10.872000	0.100000
263.740000	10.870500	0.100000
263.759000	10.871000	0.100000
263.779000	10.873000	0.100000
263.798000	10.869750	0.100000
263.816000	10.874750	0.100000
263.835000	10.876000	0.100000
263.855000	10.874875	0.100000
263.874000	10.874500	0.100000
263.893000	10.873625	0.100000
263.912000	10.874250	0.100000
263.932000	10.876250	0.100000
263.951000	10.877625	0.100000
263.970000	10.877375	0.100000
263.990000	10.882250	0.100000
264.010000	10.882500	0.100000
264.029000	10.881000	0.100000
264.047000	10.884500	0.100000
264.066000	10.884500	0.100000
264.087000	10.885125	0.100000
264.105000	10.886000	0.100000
264.123000	10.887750	0.100000
264.143000	10.888125	0.100000
264.163000	10.889500	0.100000
264.183000	10.890500	0.100000
264.202000	10.892875	0.100000
264.219000	10.891500	0.100000
264.240000	10.894250	0.100000
264.257000	10.896500	0.100000
264.278000	10.891625	0.100000
264.295000	10.896250	0.100000
264.314000	10.893500	0.100000
264.333000	8.173000	0.100000
264.352000	10.899125	0.100000
264.370000	10.898000	0.100000
264.389000	10.897750	0.100000
264.408000	10.897625	0.100000
264.428000	10.899750	0.100000
264.448000	10.898875	0.100000
264.466000	10.904125	0.100000
264.486000	10.902500	0.100000
264.504000	10.902750	0.100000
264.523000	10.904125	0.100000
264.542000	10.904500	0.100000
264.560000	10.906375	0.100000
264.580000	10.904250	0.100000
264.599000	10.903375	0.100000
264.618000	10.905875	0.100000
264.637000	10.911500	0.100000
264.656000	10.905875	0.100000
264.674000	10.910750	0.100000
264.693000	10.908125	0.100000
264.712000	10.911750	0.100000
264.730000	10.913250	0.100000
264.749000	10.915750	0.100000
264.769000	10.916000	0.100000
264.788000	10.913250	0.100000
264.806000	10.913000	0.100000
264.825000	10.914500	0.100000
264.844000	10.914625	0.100000
264.862000	10.915875	0.100000
264.881000	10.918750	0.100000
264.899000	10.915750	0.100000
264.918000	10.918625	0.100000
264.936000	10.922375	0.100000
264.956000	10.918750	0.100000
264.974000	10.923375	0.100000
264.992000	10.922750	0.100000
265.011000	10.921000	0.100000
265.028000	10.922000	0.100000
265.048000	10.923125	0.100000
265.065000	10.922875	0.100000
265.084000	10.927000	0.100000
265.105000	10.925250	0.100000
265.122000	10.924750	0.100000
265.139000	10.927125	0.100000
265.158000	10.931750	0.100000
265.177000	10.926500	0.100000
265.195000	10.930875	0.100000
265.214000	10.930125	0.100000
265.231000	10.933375	0.100000
265.248000	10.929875	0.100000
265.268000	10.933625	0.100000
265.284000	10.934750	0.100000
265.305000	10.930125	0.100000
265.322000	10.934750	0.100000
265.341000	10.935250	0.100000
265.359000	10.934250	0.100000
265.377000	10.939625	0.100000
265.395000	10.935750	0.100000
265.413000	10.936500	0.100000
265.431000	10.935250	0.100000
265.449000	10.939375	0.100000
265.468000	10.940125	0.100000
265.486000	10.942500	0.100000
265.504000	10.942750	0.100000
265.523000	10.940500	0.100000
265.541000	10.943125	0.100000
265.558000	10.944375	0.100000
265.576000	10.942875	0.100000
265.594000	10.942500	0.100000
265.612000	10.945375	0.100000
265.631000	10.945875	0.100000
265.649000	10.945250	0.100000
265.667000	10.947625	0.100000
265.685000	10.947250	0.100000
265.705000	10.946250	0.100000
265.721000	10.948125	0.100000
265.740000	10.948375	0.100000
265.757000	10.950000	0.100000
265.775000	10.950625	0.100000
265.795000	10.952750	0.100000
265.812000	10.952500	0.100000
265.829000	10.953250	0.100000
265.849000	10.954500	0.100000
265.867000	10.950625	0.100000
265.886000	10.956875	0.100000
265.902000	10.958000	0.100000
265.920000	10.959500	0.100000
265.939000	10.960875	0.100000
265.956000	10.959000	0.100000
265.974000	10.960625	0.100000
265.993000	10.962250	0.100000
266.010000	10.963875	0.100000
266.027000	10.960375	0.100000
266.043000	10.963500	0.100000
266.062000	10.962500	0.100000
266.079000	10.966250	0.100000
266.097000	10.962250	0.100000
266.115000	10.965750	0.100000
266.133000	10.967875	0.100000
266.151000	10.963000	0.100000
266.168000	10.966875	0.100000
266.185000	10.968500	0.100000
266.203000	10.969875	0.100000
266.221000	10.973000	0.100000
266.238000	10.974750	0.100000
266.254000	10.971500	0.100000
266.273000	10.971625	0.100000
266.291000	10.970250	0.100000
266.309000	10.971625	0.100000
266.326000	10.971875	0.100000
266.344000	10.971875	0.100000
266.362000	10.974625	0.100000
266.380000	10.972250	0.100000
266.398000	10.973625	0.100000
266.415000	10.977000	0.100000
266.434000	10.979250	0.100000
266.450000	10.978375	0.100000
266.467000	10.978750	0.100000
266.485000	10.980250	0.100000
266.504000	10.978250	0.100000
266.521000	10.980250	0.100000
266.539000	10.981250	0.100000
266.557000	10.981875	0.100000
266.575000	10.983875	0.100000
266.593000	10.985000	0.100000
266.610000	10.985500	0.100000
266.628000	10.985500	0.100000
266.647000	10.984625	0.100000
266.662000	10.983125	0.100000
266.678000	10.984250	0.100000
266.697000	10.986750	0.100000
266.713000	10.989750	0.100000
266.730000	10.986500	0.100000
266.747000	10.988625	0.100000
266.764000	10.989000	0.100000
266.781000	10.987625	0.100000
266.799000	10.989000	0.100000
266.817000	10.992250	0.100000
266.834000	10.990625	0.100000
266.851000	10.995750	0.100000
266.869000	10.992500	0.100000
266.886000	10.998375	0.100000
266.902000	10.995250	0.100000
266.920000	10.996625	0.100000
266.938000	10.993125	0.100000
266.956000	10.996750	0.100000
266.973000	10.999000	0.100000
266.991000	10.995000	0.100000
267.007000	10.999625	0.100000
267.025000	10.998000	0.100000
267.041000	11.002250	0.100000
267.059000	11.000000	0.100000
267.075000	10.997750	0.100000
267.093000	11.003500	0.100000
267.109000	11.002125	0.100000
267.126000	11.003500	0.100000
267.145000	11.002875	0.100000
267.161000	11.005500	0.100000
267.179000	11.004500	0.100000
267.198000	11.008375	0.100000
267.214000	11.004375	0.100000
267.230000	11.008875	0.100000
267.248000	11.010750	0.100000
267.265000	11.009375	0.100000
267.281000	11.009875	0.100000
267.297000	11.009750	0.100000
267.315000	11.010250	0.100000
267.332000	11.009375	0.100000
267.350000	11.012750	0.100000
267.367000	11.013250	0.100000
267.383000	11.013125	0.100000
267.401000	11.013375	0.100000
267.418000	11.015625	0.100000
267.435000	11.015375	0.100000
267.453000	11.015375	0.100000
267.470000	11.019375	0.100000
267.487000	11.018625	0.100000
267.503000	11.018125	0.100000
267.521000	11.021000	0.100000
267.539000	11.018750	0.100000
267.556000	11.020375	0.100000
267.572000	11.019125	0.100000
267.589000	11.021625	0.100000
267.607000	11.019875	0.100000
267.623000	11.020250	0.100000
267.640000	11.021875	0.100000
267.656000	11.022125	0.100000
267.673000	11.020500	0.100000
267.692000	11.024625	0.100000
267.709000	11.024375	0.100000
267.724000	11.028000	0.100000
267.741000	11.025500	0.100000
267.757000	11.031125	0.100000
267.774000	11.028250	0.100000
267.790000	11.034125	0.100000
267.806000	11.029250	0.100000
267.823000	11.030250	0.100000
267.841000	11.033375	0.100000
267.857000	11.033375	0.100000
267.874000	11.034625	0.100000
267.891000	11.032875	0.100000
267.911000	11.031125	0.100000
267.928000	11.036500	0.100000
267.942000	11.032875	0.100000
267.959000	11.036750	0.100000
267.976000	11.036500	0.100000
267.992000	11.039500	0.100000
268.008000	11.036000	0.100000
268.024000	11.036000	0.100000
268.042000	11.038625	0.100000
268.059000	11.040000	0.100000
268.075000	11.039625	0.100000
268.092000	11.038750	0.100000
268.107000	11.045375	0.100000
268.124000	11.041625	0.100000
268.141000	11.044000	0.100000
268.157000	11.042625	0.100000
268.174000	11.041000	0.100000
268.190000	11.043750	0.100000
268.207000	11.043250	0.100000
268.224000	11.043500	0.100000
268.240000	11.045125	0.100000
268.256000	11.045750	0.100000
268.274000	11.045875	0.100000
268.289000	11.048125	0.100000
268.306000	11.050750	0.100000
268.320000	11.049375	0.100000
268.339000	11.051125	0.100000
268.356000	11.050625	0.100000
268.371000	11.051125	0.100000
268.387000	11.051250	0.100000
268.403000	11.053000	0.100000
268.420000	11.053250	0.100000
268.435000	11.048750	0.100000
268.451000	11.054250	0.100000
268.469000	11.058500	0.100000
268.485000	11.058750	0.100000
268.500000	11.054625	0.100000
268.517000	11.058125	0.100000
268.533000	11.057750	0.100000
268.549000	11.059125	0.100000
268.565000	11.059000	0.100000
268.582000	11.056250	0.100000
268.599000	11.061250	0.100000
268.613000	11.061500	0.100000
268.629000	11.061250	0.100000
268.645000	11.062750	0.100000
268.661000	11.062000	0.100000
268.677000	11.064000	0.100000
268.694000	11.063000	0.100000
268.708000	11.063875	0.100000
268.724000	11.063875	0.100000
268.741000	11.065375	0.100000
268.758000	11.068375	0.100000
268.774000	11.065875	0.100000
268.790000	11.066250	0.100000
268.807000	11.067750	0.100000
268.822000	11.070750	0.100000
268.839000	11.070875	0.100000
268.855000	11.073875	0.100000
268.872000	11.073375	0.100000
268.887000	11.073125	0.100000
268.904000	11.069875	0.100000
268.920000	11.072000	0.100000
268.936000	11.073500	0.100000
268.952000	11.073625	0.100000
268.969000	11.076500	0.100000
268.984000	11.076500	0.100000
268.999000	11.073375	0.100000
269.015000	11.077500	0.100000
269.032000	11.077875	0.100000
269.047000	11.081125	0.100000
269.063000	11.080625	0.100000
269.078000	11.079000	0.100000
269.096000	11.085125	0.100000
269.111000	11.081625	0.100000
269.127000	11.084000	0.100000
269.142000	11.080875	0.100000
269.159000	11.085250	0.100000
269.174000	11.085875	0.100000
269.189000	11.086000	0.100000
269.205000	11.088000	0.100000
269.223000	11.087250	0.100000
269.240000	11.086750	0.100000
269.253000	11.090125	0.100000
269.269000	11.087125	0.100000
269.283000	11.088625	0.100000
269.301000	11.089250	0.100000
269.316000	11.092500	0.100000
269.330000	11.092625	0.100000
269.347000	11.091125	0.100000
269.362000	11.091250	0.100000
269.377000	11.092500	0.100000
269.393000	11.093000	0.100000
269.410000	11.095375	0.100000
269.426000	11.094250	0.100000
269.441000	11.094375	0.100000
269.457000	11.098375	0.100000
269.472000	11.101125	0.100000
269.488000	11.096375	0.100000
269.504000	11.100125	0.100000
269.519000	11.102875	0.100000
269.534000	11.101500	0.100000
269.551000	11.103500	0.100000
269.565000	11.101500	0.100000
269.581000	11.102750	0.100000
269.598000	11.102875	0.100000
269.612000	11.109000	0.100000
269.627000	11.104750	0.100000
269.644000	11.106000	0.100000
269.659000	11.107875	0.100000
269.673000	11.105750	0.100000
269.690000	11.107750	0.100000
269.705000	11.110250	0.100000
269.722000	11.106750	0.100000
269.737000	11.107500	0.100000
269.753000	11.109375	0.100000
269.768000	11.109875	0.100000
269.785000	11.116125	0.100000
269.801000	11.112125	0.100000
269.817000	11.117500	0.100000
269.833000	11.117000	0.100000
269.847000	11.117375	0.100000
269.862000	11.118250	0.100000
269.877000	11.115875	0.100000
269.892000	11.110875	0.100000
269.909000	11.117125	0.100000
269.925000	11.115125	0.100000
269.939000	11.119000	0.100000
269.955000	11.125000	0.100000
269.970000	11.121000	0.100000
269.985000	11.121375	0.100000
270.002000	11.120250	0.100000
270.016000	11.121375	0.100000
270.031000	11.125000	0.100000
270.045000	11.130125	0.100000
270.060000	11.128375	0.100000
270.077000	11.126250	0.100000
270.092000	11.131125	0.100000
270.106000	11.130750	0.100000
270.122000	11.129125	0.100000
270.138000	11.131750	0.100000
270.152000	11.132250	0.100000
270.168000	11.126500	0.100000
270.183000	11.130875	0.100000
270.197000	11.126750	0.100000
270.213000	11.137000	0.100000
270.228000	11.132750	0.100000
270.244000	11.131250	0.100000
270.259000	11.137125	0.100000
270.274000	11.138375	0.100000
270.289000	11.134750	0.100000
270.304000	11.137500	0.100000
270.320000	11.138375	0.100000
270.333000	11.142375	0.100000
270.350000	11.138625	0.100000
270.364000	11.142125	0.100000
270.380000	11.144500	0.100000
270.397000	11.142125	0.100000
270.412000	11.143875	0.100000
270.428000	11.141875	0.100000
270.443000	11.149875	0.100000
270.457000	11.146875	0.100000
270.473000	11.146625	0.100000
270.486000	11.146875	0.100000
270.500000	11.148875	0.100000
270.515000	11.151375	0.100000
270.531000	11.149875	0.100000
270.546000	11.150750	0.100000
270.560000	11.153000	0.100000
270.576000	11.154250	0.100000
270.589000	11.152250	0.100000
270.605000	11.157500	0.100000
270.619000	11.150500	0.100000
270.635000	11.155375	0.100000
270.650000	11.155500	0.100000
270.665000	11.156500	0.100000
270.679000	11.157125	0.100000
270.694000	11.159875	0.100000
270.710000	11.157250	0.100000
270.725000	11.158625	0.100000
270.739000	11.161000	0.100000
270.754000	11.163750	0.100000
270.768000	11.159500	0.100000
270.783000	11.163500	0.100000
270.797000	11.161500	0.100000
270.812000	11.165875	0.100000
270.827000	11.163375	0.100000
270.843000	11.163125	0.100000
270.859000	11.170500	0.100000
270.872000	11.166625	0.100000
270.887000	11.172250	0.100000
270.902000	11.170375	0.100000
270.917000	11.168125	0.100000
270.934000	11.168625	0.100000
270.946000	11.172375	0.100000
270.960000	11.170750	0.100000
270.976000	11.172750	0.100000
270.989000	11.176250	0.100000
271.005000	11.176875	0.100000
271.019000	11.179625	0.100000
271.034000	11.178000	0.100000
271.050000	11.180000	0.100000
271.063000	11.182375	0.100000
271.078000	11.183500	0.100000
271.093000	11.181625	0.100000
271.107000	11.186125	0.100000
271.120000	11.182625	0.100000
271.135000	11.184875	0.100000
271.150000	11.189875	0.100000
271.166000	11.189750	0.100000
271.180000	11.187875	0.100000
271.195000	11.189125	0.100000
271.208000	11.188125	0.100000
271.224000	11.190875	0.100000
271.240000	11.190250	0.100000
271.253000	11.197625	0.100000
271.268000	11.192500	0.100000
271.282000	11.196250	0.100000
271.295000	11.197875	0.100000
271.310000	11.195125	0.100000
271.323000	11.197125	0.100000
271.338000	11.203750	0.100000
271.352000	11.201250	0.100000
271.368000	11.201000	0.100000
271.381000	11.204250	0.100000
271.396000	11.208375	0.100000
271.411000	11.204875	0.100000
271.425000	11.207250	0.100000
271.439000	11.209875	0.100000
271.453000	11.207375	0.100000
271.468000	11.211375	0.100000
271.483000	11.211625	0.100000
271.498000	11.212000	0.100000
271.513000	11.216500	0.100000
271.528000	11.212375	0.100000
271.542000	11.215750	0.100000
271.556000	11.220250	0.100000
271.570000	11.217500	0.100000
271.582000	8.418000	0.100000
271.597000	11.222000	0.100000
271.611000	11.229375	0.100000
271.625000	11.229750	0.100000
271.638000	11.247125	0.100000
271.654000	11.232125	0.100000
271.669000	11.233375	0.100000
271.682000	11.240875	0.100000
271.696000	11.242125	0.100000
271.711000	11.237500	0.100000
271.726000	11.239375	0.100000
271.739000	11.244625	0.100000
271.754000	11.245000	0.100000
271.769000	11.252875	0.100000
271.781000	8.437750	0.100000
271.794000	11.252875	0.100000
271.809000	11.254625	0.100000
271.824000	11.255875	0.100000
271.836000	11.261375	0.100000
271.852000	11.257375	0.100000
271.865000	11.259250	0.100000
271.880000	11.255375	0.100000
271.895000	11.260875	0.100000
271.908000	11.262625	0.100000
271.920000	11.272625	0.100000
271.936000	11.270250	0.100000
271.950000	11.274125	0.100000
271.964000	11.269250	0.100000
271.978000	11.277500	0.100000
271.992000	11.276250	0.100000
272.008000	11.281625	0.100000
272.021000	11.285250	0.100000
272.036000	11.288375	0.100000
272.050000	11.293000	0.100000
272.065000	11.303750	0.100000
272.078000	11.306375	0.100000
272.092000	11.302125	0.100000
272.106000	11.310625	0.100000
272.120000	11.315000	0.100000
272.135000	11.314250	0.100000
272.150000	11.318625	0.100000
272.163000	11.334500	0.100000
272.177000	11.332750	0.100000
272.189000	11.346625	0.100000
272.202000	11.339125	0.100000
272.215000	11.349250	0.100000
272.230000	11.357875	0.100000
272.243000	11.354375	0.100000
272.258000	11.358875	0.100000
272.273000	11.379000	0.100000
272.285000	11.387625	0.100000
272.300000	11.416125	0.100000
272.314000	11.462625	0.100000
272.326000	11.486625	0.100000
272.341000	11.484125	0.100000
272.354000	11.528875	0.100000
272.367000	11.666125	0.100000
272.382000	11.833125	0.100000
272.395000	753.716250	0.100000
272.409000	1373.586000	0.100000
272.423000	1572.419250	0.100000
272.436000	1616.863125	0.100000
272.451000	1629.624375	0.100000
272.465000	1632.714750	0.100000
272.478000	1637.897125	0.100000
272.492000	1655.165000	0.100000
272.506000	1674.161875	0.100000
272.519000	1660.267625	0.100000
272.533000	1622.069625	0.100000
272.547000	1620.690125	0.100000
272.561000	1636.130375	0.100000
272.574000	1662.537750	0.100000
272.588000	1665.708875	0.100000
272.603000	1913.845000	0.100000
272.616000	1900.929375	0.100000
272.629000	1658.438125	0.100000
272.643000	1657.116500	0.100000
272.658000	1657.366625	0.100000
272.672000	1633.133500	0.100000
272.686000	1622.332500	0.100000
272.701000	1636.969125	0.100000
272.714000	1647.538000	0.100000
272.726000	1650.119875	0.100000
272.741000	1669.644875	0.100000
272.754000	1671.131250	0.100000
272.768000	1654.974375	0.100000
272.781000	1659.782875	0.100000
272.794000	1929.647875	0.100000
272.808000	2429.550625	0.100000
272.821000	2184.008250	0.100000
272.834000	1923.164875	0.100000
272.850000	2178.105875	0.100000
272.864000	2178.009750	0.100000
272.876000	2175.441625	0.100000
272.890000	2178.620125	0.100000
272.903000	2175.099625	0.100000
272.918000	2182.613625	0.100000
272.932000	2433.919125	0.100000
272.944000	2687.824875	0.100000
272.959000	2185.770875	0.100000
272.973000	1630.782125	0.100000
272.986000	1610.678250	0.100000
272.998000	1652.739250	0.100000
273.011000	1931.542500	0.100000
273.026000	2171.138250	0.100000
273.039000	1664.865125	0.100000
273.052000	1639.587750	0.100000
273.065000	1654.611000	0.100000
273.079000	1646.028625	0.100000
273.092000	1648.285750	0.100000
273.106000	2688.329500	0.100000
273.120000	2683.168000	0.100000
273.131000	2352.057000	0.100000
273.144000	2678.684125	0.100000
273.157000	2424.864375	0.100000
273.171000	2691.056875	0.100000
273.184000	2683.033250	0.100000
273.197000	2694.706750	0.100000
273.210000	2679.663500	0.100000
273.223000	2682.068000	0.100000
273.237000	2686.742125	0.100000
273.250000	2693.946125	0.100000
273.262000	2680.820000	0.100000
273.275000	2683.401125	0.100000
273.287000	2685.497000	0.100000
273.300000	2683.979500	0.100000
273.313000	2678.910500	0.100000
273.325000	2674.731375	0.100000
273.339000	2436.822625	0.100000
273.352000	2681.238000	0.100000
273.363000	2673.233250	0.100000
273.375000	2674.604875	0.100000
273.388000	2678.113500	0.100000
273.402000	2684.492125	0.100000
273.415000	2679.483750	0.100000
273.426000	2678.401375	0.100000
273.440000	2683.558000	0.100000
273.453000	2682.430250	0.100000
273.465000	2679.991625	0.100000
273.478000	2677.521500	0.100000
273.491000	2673.410875	0.100000
273.503000	2688.634500	0.100000
273.515000	2680.425375	0.100000
273.528000	2677.661875	0.100000
273.542000	2677.439750	0.100000
273.553000	2679.705875	0.100000
273.565000	2677.774500	0.100000
273.578000	2674.641375	0.100000
273.592000	2676.686875	0.100000
273.604000	2678.008500	0.100000
273.617000	2684.709750	0.100000
273.629000	2688.284750	0.100000
273.644000	2688.241000	0.100000
273.656000	2677.577125	0.100000
273.670000	2679.999875	0.100000
273.683000	2668.714875	0.100000
273.695000	2677.290875	0.100000
273.707000	2673.687375	0.100000
273.720000	2666.483875	0.100000
273.733000	2667.522000	0.100000
273.745000	2675.837250	0.100000
273.758000	2665.741500	0.100000
273.770000	2671.415250	0.100000
273.781000	2667.183125	0.100000
273.793000	2664.449000	0.100000
273.805000	2668.419875	0.100000
273.817000	2667.428375	0.100000
273.829000	2677.515500	0.100000
273.842000	2670.301250	0.100000
273.854000	2662.514625	0.100000
273.866000	2678.310375	0.100000
273.880000	2684.319250	0.100000
273.892000	2662.137000	0.100000
273.906000	2662.761000	0.100000
273.918000	2663.678000	0.100000
273.929000	2665.305375	0.100000
273.942000	2657.827125	0.100000
273.953000	2657.216875	0.100000
273.966000	2672.586250	0.100000
273.979000	2658.459875	0.100000
273.992000	2660.176625	0.100000
274.002000	2670.621750	0.100000
274.015000	2680.852125	0.100000
274.029000	2668.807250	0.100000
274.040000	2654.109375	0.100000
274.054000	2670.607000	0.100000
274.065000	2654.287875	0.100000
274.078000	2656.959875	0.100000
274.089000	2655.227875	0.100000
274.103000	2685.154375	0.100000
274.115000	2654.049750	0.100000
274.126000	2654.941000	0.100000
274.138000	2653.413250	0.100000
274.151000	2659.063125	0.100000
274.162000	2658.665750	0.100000
274.174000	2656.426875	0.100000
274.186000	2659.370250	0.100000
274.199000	2659.746000	0.100000
274.211000	2669.237625	0.100000
274.223000	2661.140875	0.100000
274.236000	2654.376750	0.100000
274.249000	2668.191125	0.100000
274.260000	2650.430125	0.100000
274.273000	2661.947000	0.100000
274.284000	2354.970250	0.100000
274.296000	2652.038250	0.100000
274.309000	2659.843250	0.100000
274.321000	2659.947125	0.100000
274.334000	2652.313750	0.100000
274.347000	2659.017500	0.100000
274.359000	2664.880375	0.100000
274.370000	2651.525875	0.100000
274.381000	2658.124875	0.100000
274.392000	2654.258500	0.100000
274.406000	2658.159125	0.100000
274.416000	2586.740500	0.100000
